price_log,sqft_living_log
-1.4791414975654418,-1.1207475090331562
0.4288680167771409,0.8553351987499501
-1.9299938072380591,-2.2044549409315803
0.6781663766874276,0.16745228256688655
0.3137197297873149,-0.22388614839631207
-1.1585813364810438,-0.1715404856295939
-1.4065893215553316,-0.07710106657925715
-0.6703229010001645,0.0751266643885798
0.8773332857816285,1.6825741445249907
0.12856492090962512,-1.1641447145241073
-0.7588259178785374,-0.6329157638493716
-0.20968475589540883,-0.7417327658658474
0.3965916812950921,-0.03467097527167291
-0.2367845484056473,0.0751266643885798
0.20543537671194095,-0.3477485038130944
-1.8248800288302462,-1.0780797029727736
-1.4019007340731127,-0.974445938254728
-0.29202873163831716,-0.3162117665746211
-0.9399750142335838,0.5402194917171357
-1.1991201431851954,-1.3691715274263825
-0.6306701540754442,0.7339411708981948
-1.3739814867925213,-0.17895267980211907
1.6241852263896097,0.7339411708981948
0.8919175053571654,-0.6867412720095748
-0.014163093024673655,-0.4779654925870087
1.0536515222072826,0.8553351987499501
0.5926701099261984,0.5955304965801428
-0.978107073364963,-1.0993239666999153
0.9571351903177696,0.6064495443834854
0.4168209857715511,-1.3221576893798388
-0.6736604773419954,0.29378056794990715
0.9836081556202777,0.573550491737685
0.8028934589234767,0.6389277020710937
-1.3102100838100001,-1.0361171822900719
0.6817303230713465,0.9042514462459977
0.7517984530776602,0.8553351987499501
1.2152355059134172,2.1143381860752677
1.444422499712383,1.707411132154856
0.9492867113362256,-0.3958005636428369
-0.7657868450902171,-0.9142373921444026
0.2187205478817382,1.379993271137799
-1.5928697072272744,-1.5664493599502078
1.242856462421951,0.5624887108345725
0.04406761655389938,-0.974445938254728
-1.4207166187201203,-1.0993239666999153
-0.5283646381957494,1.3719467518795647
0.6638513399819543,-0.6686723366521709
0.6093065253961577,0.19322585115404217
1.5847389045377276,1.008660260489416
1.5011780944796307,1.0999893429530105
-0.8840132939092604,0.5177531973031057
-0.8222990713834908,0.7026634688827031
-0.05387675391393659,0.02082139156652319
-0.9099479762846877,-0.9542173475559912
0.29249389210571985,0.8044502530168195
0.4724729203310464,-0.44477972982733016
-0.07907476160351569,-0.25428980161658543
-0.7064757178262626,1.045587089013908
1.709831853310753,0.9993440126008153
-0.9249091829229301,0.506445050763367
-1.6603416940046396,-1.5409348265860363
2.3787676348223012,1.4119267072911579
1.8488739722522753,2.4253542112953386
-0.657024061872036,-0.9542173475559912
0.5571211515212434,1.0271908150317666
-0.43667398793263706,0.6603512444043348
-0.5035297222905969,-0.06287876215135495
1.3694266934867223,1.588134725474656
-0.320191290805525,-0.1057869616308497
0.18310973549542175,-1.4413661943629246
-0.1564868654533759,-0.6686723366521709
1.056645831372785,1.6028945036822537
-0.26422957048120543,0.6281477508388164
-0.43667398793263706,0.08852339574429949
-0.4668060189417052,0.24400103771810233
-0.46074580370018997,-0.22388614839631207
-0.7243547009156548,-1.6445685913040817
1.6310719826995281,0.3905036836778675
-0.7938576669371473,0.9427169503207609
0.0960974911918974,1.045587089013908
-1.5471965732193587,-0.3319311647901036
-0.5917340624295029,-1.465894643154343
-1.279018565481546,0.19322585115404217
1.969713405136659,1.6538882494734004
-2.2801254174326986,-1.0780797029727736
0.9959543504269953,-0.3796819399664511
1.5493232287031284,1.4900459386450295
-1.243915465511413,0.16745228256688655
-1.713803620858277,-1.1641447145241073
-0.7312049613700075,-0.03467097527167291
1.4163477444761259,0.30607441619126646
0.4958905976093554,0.19322585115404217
0.9958004588523894,0.44913619052013426
1.950038335992616,1.1794673896798133
-0.9025061550759749,-1.0570117422215468
-0.3487268748369312,0.6173218295262151
0.09141908523230559,-0.23904246028351864
-1.8305870655391345,-0.9948370093337303
0.9335034532153736,1.3638746474614154
0.13775216339410618,0.2565377283836623
0.6557571347272271,0.5845642821172408
0.5533448050718381,-0.9542173475559912
-1.036601302618228,-0.44477972982733016
-0.6244581918298338,0.31830901674132545
1.1171295085954556,2.2088114016243843
0.3493305421736352,-0.3636650117534823
-1.6453448586330848,-1.8654621727350997
-2.030444757509037,-0.3958005636428369
0.4168209857715511,-0.3319311647901036
0.8691880772220676,0.6815955081314765
-0.25595929123583605,-0.5976558261927991
-0.2367845484056473,-2.2044549409315803
0.019995800786346444,0.3426027399349961
1.2012910876671048,1.1707583770199514
2.5648750880214055,1.0271908150317666
0.019995800786346444,0.3426027399349961
-1.1377656663585687,0.414119432585058
1.3433912697165105,0.5955304965801428
-1.5774697424968624,-1.3930090236980532
0.8708195843790031,0.23140212997065812
1.2401102477763306,1.9464821594691049
0.05955227754917574,0.23140212997065812
0.9176037124312626,0.3905036836778675
-1.713803620858277,-0.8361181607905288
-1.4976678379607213,0.24400103771810233
0.05362153508347796,0.8750149461429846
-0.30606399364074005,-1.0993239666999153
0.3553469886505467,-1.1423533815780327
0.8854478155168792,-1.275998695924464
0.38722203104427705,1.0910028744520768
-1.649806684758798,-0.3319311647901036
-0.10457097748759604,-1.3930090236980532
0.2710568485911238,0.2565377283836623
